"Tps"	"Temp"	"RH"	"Cp"	"PTLx"
1260	32.8575	30.6475	273.904379073655	-7.46713137220964
1261	35.74	25.33625	273.904379073655	-7.46713137220964
1262	34.035	26.01125	265.211303259031	-7.20633909777092
1263	33.6675	25.83	248.205080756888	-6.69615242270663
1264	31.2975	30.01625	223.628965095479	-5.95886895286437
1265	31.1825	33.63	192.557050458495	-5.02671151375484
1266	29.2675	36.71375	156.34732861516	-3.9404198584548
1267	27.34	39.805	116.582338163552	-2.74747014490656
1268	26.3775	39.32625	75.0000000000001	-1.5
1269	23.5	44.66875	75	-1.5
1270	21.585	50.6625	75	-1.5
1271	20.7775	55.73	75	-1.5
1272	19.91	58.82125	75	-1.5
1273	19.155	62	75	-1.5
1274	18.6375	65.015	75	-1.5
1275	18.165	66.515	75	-1.5
1276	17.83	67.98	75	-1.5
1277	17.7675	71.29375	75	-1.5
1278	18.0875	73.3275	116.582338163552	-2.74747014490656
1279	18.58	73.86125	156.34732861516	-3.9404198584548
1280	20.2675	73.15875	192.557050458495	-5.02671151375484
1281	23.005	57.9475	223.628965095479	-5.95886895286437
1282	22.9475	51.60375	248.205080756888	-6.69615242270663
1283	23.8475	51.235	265.211303259031	-7.20633909777092
1284	27.0825	44.11375	273.904379073655	-7.46713137220964
1285	26.635	44.755	273.904379073655	-7.46713137220964
1286	29.48	39.77875	265.211303259031	-7.20633909777092
1287	29.8325	39.37	248.205080756888	-6.69615242270663
1288	30.5025	38.60125	223.628965095479	-5.95886895286437
1289	29.5325	39.2425	192.557050458495	-5.02671151375484
1290	29.0225	40.89375	156.34732861516	-3.9404198584548
1291	30.095	39.1525	116.582338163552	-2.74747014490656
1292	27.9375	42.25375	75.0000000000001	-1.5
1293	24.4675	50.2175	75	-1.5
1294	22.33	57.0775	75	-1.5
1295	21.2725	61.59625	75	-1.5
1296	20.225	64.80625	75	-1.5
1297	19.4825	68.1275	75	-1.5
1298	19.04	69.60875	75	-1.5
1299	18.645	70.47875	75	-1.5
1300	18.31	70.61875	75	-1.5
1301	17.82	70.53375	75	-1.5
1302	17.355	70.64875	116.582338163552	-2.74747014490656
1303	17.905	73.4175	156.34732861516	-3.9404198584548
1304	22.3925	63.79125	192.557050458495	-5.02671151375484
1305	27.4375	49.7325	223.628965095479	-5.95886895286437
1306	30.595	43.13625	248.205080756888	-6.69615242270663
1307	32.04	38.43875	265.211303259031	-7.20633909777092
1308	34.4425	35.5175	273.904379073655	-7.46713137220964
1309	36.7625	31.8525	273.904379073655	-7.46713137220964
1310	36.375	32.31	265.211303259031	-7.20633909777092
1311	36.4475	33.02625	248.205080756888	-6.69615242270663
1312	35.44	32.5425	223.628965095479	-5.95886895286437
1313	36.785	31.34125	192.557050458495	-5.02671151375484
1314	34.5	33.50875	156.34732861516	-3.9404198584548
1315	31.6625	37.2775	116.582338163552	-2.74747014490656
1316	28.13	43.655	75.0000000000001	-1.5
1317	24.5375	53.34	75	-1.5
1318	22.2975	61.20375	75	-1.5
1319	21.905	63.675	75	-1.5
1320	21.115	67.3375	75	-1.5
1321	20.4625	69.52125	75	-1.5
1322	19.935	69.99125	75	-1.5
1323	19.41	70.13125	75	-1.5
1324	18.9725	70.6225	75	-1.5
1325	18.46	71.0325	75	-1.5
1326	18.6425	75.54375	116.582338163552	-2.74747014490656
1327	19.12	77.6675	156.34732861516	-3.9404198584548
1328	20.8875	75.73125	192.557050458495	-5.02671151375484
1329	22.515	67.5	223.628965095479	-5.95886895286437
1330	24.4725	59.38625	248.205080756888	-6.69615242270663
1331	27.245	49.3975	265.211303259031	-7.20633909777092
1332	30.215	41.98875	273.904379073655	-7.46713137220964
1333	31.35	39.49125	273.904379073655	-7.46713137220964
1334	30.2475	40.11375	265.211303259031	-7.20633909777092
1335	28.58	44.47375	248.205080756888	-6.69615242270663
1336	28.0275	45.3025	223.628965095479	-5.95886895286437
1337	26.915	50.94625	192.557050458495	-5.02671151375484
1338	26.12	52.80375	156.34732861516	-3.9404198584548
1339	25.07	54.39375	116.582338163552	-2.74747014490656
1340	22.715	59.305	75.0000000000001	-1.5
1341	22.2525	60.21375	75	-1.5
1342	21.42	64.25375	75	-1.5
1343	21.0225	68.07	75	-1.5
1344	20.6925	70.7775	75	-1.5
1345	20.3775	72.8025	75	-1.5
1346	20.065	74.19125	75	-1.5
1347	19.89	75.45625	75	-1.5
1348	19.59	75.225	75	-1.5
1349	19.07	74.98375	75	-1.5
1350	18.59	75.445	116.582338163552	-2.74747014490656
1351	18.9175	79.61	156.34732861516	-3.9404198584548
1352	20.945	78.87125	192.557050458495	-5.02671151375484
1353	23.9275	63.94375	223.628965095479	-5.95886895286437
1354	25.355	55.56125	248.205080756888	-6.69615242270663
1355	26.92	51.84875	265.211303259031	-7.20633909777092
1356	30.26	43.39	273.904379073655	-7.46713137220964
1357	33.2	37.88	273.904379073655	-7.46713137220964
1358	34.6425	34.7575	265.211303259031	-7.20633909777092
1359	34.14	35.51375	248.205080756888	-6.69615242270663
1360	35.6725	32.65875	223.628965095479	-5.95886895286437
1361	34.69	31.92375	192.557050458495	-5.02671151375484
1362	33.46	34.82375	156.34732861516	-3.9404198584548
1363	32.765	36.02	116.582338163552	-2.74747014490656
1364	30.1125	41.03	75.0000000000001	-1.5
1365	26.74	49.30375	75	-1.5
1366	24.0775	57.6275	75	-1.5
1367	22.555	64.50625	75	-1.5
1368	21.8925	67.5925	75	-1.5
1369	21.1875	70.2325	75	-1.5
1370	20.7225	72.51875	75	-1.5
1371	20.35	73.12125	75	-1.5
1372	19.8875	72.825	75	-1.5
1373	19.425	73.15875	75	-1.5
1374	19.1025	74.79	116.582338163552	-2.74747014490656
1375	19.385	77.9775	156.34732861516	-3.9404198584548
1376	20.6425	80.27375	192.557050458495	-5.02671151375484
1377	23.67	67.9125	223.628965095479	-5.95886895286437
1378	29.3175	50.8625	248.205080756888	-6.69615242270663
1379	29.5675	47.4475	265.211303259031	-7.20633909777092
1380	27.9025	50.01625	273.904379073655	-7.46713137220964
1381	30.28	46.075	273.904379073655	-7.46713137220964
1382	32.475	40.9775	265.211303259031	-7.20633909777092
1383	33.9625	37.2	248.205080756888	-6.69615242270663
1384	32.71	38.215	223.628965095479	-5.95886895286437
1385	30.375	43.69625	192.557050458495	-5.02671151375484
1386	28.595	46.6225	156.34732861516	-3.9404198584548
1387	26.615	52.6175	116.582338163552	-2.74747014490656
1388	23.705	59.285	75.0000000000001	-1.5
1389	22.55	63.64875	75	-1.5
1390	22.2025	65.8625	75	-1.5
1391	22.215	66.62125	75	-1.5
1392	21.76	69.0825	75	-1.5
1393	21.4225	70.355	75	-1.5
1394	21.2075	71.72625	75	-1.5
1395	20.55	74.4075	75	-1.5
1396	20.5875	73.61375	75	-1.5
1397	20.5625	73.18625	75	-1.5
1398	20.17	76.18	116.582338163552	-2.74747014490656
1399	19.975	79.32875	156.34732861516	-3.9404198584548
1400	20.95	79.21	192.557050458495	-5.02671151375484
1401	25.9225	59.125	223.628965095479	-5.95886895286437
1402	25.5175	53.69	248.205080756888	-6.69615242270663
1403	25.8675	51.77625	265.211303259031	-7.20633909777092
1404	24.275	58.2275	273.904379073655	-7.46713137220964
1405	25.055	55.3375	273.904379073655	-7.46713137220964
1406	28.325	49.9025	265.211303259031	-7.20633909777092
1407	30.6025	38.8	248.205080756888	-6.69615242270663
1408	31.83	34.79125	223.628965095479	-5.95886895286437
1409	31.64	32.47375	192.557050458495	-5.02671151375484
1410	28.9375	36.88125	156.34732861516	-3.9404198584548
1411	26.4125	42.21625	116.582338163552	-2.74747014490656
1412	24.1825	46.92875	75.0000000000001	-1.5
1413	22.675	49.1675	75	-1.5
1414	21.07	52.87	75	-1.5
1415	19.975	57.6275	75	-1.5
1416	19.325	62.80875	75	-1.5
1417	18.84	66.53375	75	-1.5
1418	18.705	67.30875	75	-1.5
1419	18.0125	67.68625	75	-1.5
1420	17.47	67.9975	75	-1.5
1421	16.9975	69.28125	75	-1.5
1422	16.8325	70.71625	116.582338163552	-2.74747014490656
1423	17	72.49875	156.34732861516	-3.9404198584548
1424	20.6775	69.29875	192.557050458495	-5.02671151375484
1425	26.7575	49.235	223.628965095479	-5.95886895286437
1426	29.85	42.185	248.205080756888	-6.69615242270663
1427	29.2675	40.63375	265.211303259031	-7.20633909777092
1428	28.6825	40.7375	273.904379073655	-7.46713137220964
1429	29.1525	41.5875	273.904379073655	-7.46713137220964
1430	31.98	37.365	265.211303259031	-7.20633909777092
1431	33.0225	35.88125	248.205080756888	-6.69615242270663
1432	34.4725	33.64125	223.628965095479	-5.95886895286437
1433	34.8425	33.0975	192.557050458495	-5.02671151375484
1434	33.67	35.64625	156.34732861516	-3.9404198584548
1435	30.68	40.6875	116.582338163552	-2.74747014490656
1436	28.3925	46.3925	75.0000000000001	-1.5
1437	25.4025	53.8675	75	-1.5
1438	22.675	62.21625	75	-1.5
1439	21.965	64.8175	75	-1.5
1440	21.16	67.6875	75	-1.5
1441	20.515	69.62375	75	-1.5
1442	19.965	70.87	75	-1.5
1443	19.5475	71.72125	75	-1.5
1444	19.06	71.8975	75	-1.5
1445	18.5975	71.515	75	-1.5
1446	18.2575	72.0125	116.582338163552	-2.74747014490656
1447	18.7675	75.4575	156.34732861516	-3.9404198584548
1448	22.25	71.0025	192.557050458495	-5.02671151375484
1449	24.8725	60.2525	223.628965095479	-5.95886895286437
1450	27.295	52.4675	248.205080756888	-6.69615242270663
1451	29.4925	45.8225	265.211303259031	-7.20633909777092
1452	31.235	40.695	273.904379073655	-7.46713137220964
1453	31.2425	41.595	273.904379073655	-7.46713137220964
1454	33.15	38.00875	265.211303259031	-7.20633909777092
1455	34.0025	37.20125	248.205080756888	-6.69615242270663
1456	34.2875	36.63125	223.628965095479	-5.95886895286437
1457	36.1325	34.2975	192.557050458495	-5.02671151375484
1458	34.615	36.80375	156.34732861516	-3.9404198584548
1459	31.705	42.045	116.582338163552	-2.74747014490656
1460	29.915	45.64875	75.0000000000001	-1.5
1461	27.9075	50.10125	75	-1.5
1462	25.095	57.21125	75	-1.5
1463	23.33	62.895	75	-1.5
1464	22.18	66.8775	75	-1.5
1465	21.7475	69.4775	75	-1.5
1466	21.6725	68.48125	75	-1.5
1467	21.7025	65.84125	75	-1.5
1468	21.5325	65.43	75	-1.5
1469	21.1525	66.065	75	-1.5
1470	20.635	67.47375	116.582338163552	-2.74747014490656
1471	20.3475	69.3525	156.34732861516	-3.9404198584548
1472	21.515	66.465	192.557050458495	-5.02671151375484
1473	22.15	63.0775	223.628965095479	-5.95886895286437
1474	23.585	60.285	248.205080756888	-6.69615242270663
1475	28.9425	47.96625	265.211303259031	-7.20633909777092
1476	30.5	44.245	273.904379073655	-7.46713137220964
1477	32.05	40.7	273.904379073655	-7.46713137220964
1478	35.95	35.08625	265.211303259031	-7.20633909777092
1479	37.8325	32.3125	248.205080756888	-6.69615242270663
1480	37.4025	31.39625	223.628965095479	-5.95886895286437
1481	35.25	34.23	192.557050458495	-5.02671151375484
1482	33.9175	37.22375	156.34732861516	-3.9404198584548
1483	30.6225	43.00375	116.582338163552	-2.74747014490656
1484	28.7625	45.925	75.0000000000001	-1.5
1485	25.3425	53.5075	75	-1.5
1486	22.8675	61.11125	75	-1.5
1487	21.49	65.7525	75	-1.5
1488	20.815	67.9175	75	-1.5
1489	20.2225	69.8425	75	-1.5
1490	19.75	71.9675	75	-1.5
1491	19.3725	72.8925	75	-1.5
1492	19.01	72.94625	75	-1.5
1493	18.83	72.3675	75	-1.5
1494	18.595	71.84375	116.582338163552	-2.74747014490656
1495	18.96	73.79875	156.34732861516	-3.9404198584548
1496	22.6325	65.16125	192.557050458495	-5.02671151375484
1497	25.575	52.96625	223.628965095479	-5.95886895286437
1498	29.9025	44.31	248.205080756888	-6.69615242270663
1499	32.7525	39.00875	265.211303259031	-7.20633909777092
1500	36.5225	32.9075	273.904379073655	-7.46713137220964
1501	35.8575	32.81625	273.904379073655	-7.46713137220964
1502	38.6325	29.06125	265.211303259031	-7.20633909777092
1503	36.99	30.48375	248.205080756888	-6.69615242270663
1504	36.0825	32.04625	223.628965095479	-5.95886895286437
1505	34.915	32.85375	192.557050458495	-5.02671151375484
1506	32.935	36.245	156.34732861516	-3.9404198584548
1507	32.7625	35.24	116.582338163552	-2.74747014490656
1508	31.075	37.14125	75.0000000000001	-1.5
1509	28.4825	43.03875	75	-1.5
1510	26.04	48.43375	75	-1.5
1511	24.1825	56.4	75	-1.5
1512	23.3175	60.595	75	-1.5
1513	22.2975	63.42	75	-1.5
1514	21.62	65.78125	75	-1.5
1515	20.9025	67.83125	75	-1.5
1516	20.395	69.2675	75	-1.5
1517	20.015	71.11375	75	-1.5
1518	19.9025	71.905	116.582338163552	-2.74747014490656
1519	20.3	72.02375	156.34732861516	-3.9404198584548
1520	22.73	63.48875	192.557050458495	-5.02671151375484
1521	24.3175	56.46875	223.628965095479	-5.95886895286437
1522	28.19	48.99625	248.205080756888	-6.69615242270663
1523	31.01	42.83875	265.211303259031	-7.20633909777092
1524	30.725	39.2625	273.904379073655	-7.46713137220964
1525	34.1925	31.3025	273.904379073655	-7.46713137220964
1526	36.4225	27.59	265.211303259031	-7.20633909777092
1527	35.755	26.9475	248.205080756888	-6.69615242270663
1528	33.9525	28.1275	223.628965095479	-5.95886895286437
1529	36.445	25.75875	192.557050458495	-5.02671151375484
1530	38.475	25.93875	156.34732861516	-3.9404198584548
1531	37.215	27.5975	116.582338163552	-2.74747014490656
1532	35.4125	30.86	75.0000000000001	-1.5
1533	31.66	33.1325	75	-1.5
1534	28.3925	42.24375	75	-1.5
1535	26.2125	49.75	75	-1.5
1536	24.8825	54.59125	75	-1.5
1537	24.035	58.315	75	-1.5
1538	23.2425	61.62875	75	-1.5
1539	22.74	63.57625	75	-1.5
1540	21.955	64.0425	75	-1.5
1541	21.175	65.795	75	-1.5
1542	20.68	67.80875	116.582338163552	-2.74747014490656
1543	20.885	72.8025	156.34732861516	-3.9404198584548
1544	24.5125	65.49125	192.557050458495	-5.02671151375484
1545	30.105	51.0975	223.628965095479	-5.95886895286437
1546	33.5225	44.40375	248.205080756888	-6.69615242270663
1547	36.86	34.2675	265.211303259031	-7.20633909777092
1548	38.4725	32.3325	273.904379073655	-7.46713137220964
1549	37.845	34.37	273.904379073655	-7.46713137220964
1550	38.8225	32.70875	265.211303259031	-7.20633909777092
1551	37.205	34.69625	248.205080756888	-6.69615242270663
1552	37.9725	32.73875	223.628965095479	-5.95886895286437
1553	35.905	35.5675	192.557050458495	-5.02671151375484
1554	30.805	44.23625	156.34732861516	-3.9404198584548
1555	28.765	47.06875	116.582338163552	-2.74747014490656
1556	26.3125	52.6375	75.0000000000001	-1.5
1557	24.5525	57.27	75	-1.5
1558	23.03	62.17125	75	-1.5
1559	22.2775	64.065	75	-1.5
1560	21.5975	65.31875	75	-1.5
1561	21.26	66.58875	75	-1.5
1562	21.185	66.13375	75	-1.5
1563	20.4475	66.76625	75	-1.5
1564	19.81	68.3975	75	-1.5
1565	19.91	71.61375	75	-1.5
1566	20.1625	71.2575	116.582338163552	-2.74747014490656
1567	20.3525	70.99	156.34732861516	-3.9404198584548
1568	21.6525	67.71125	192.557050458495	-5.02671151375484
1569	22.5725	60.04625	223.628965095479	-5.95886895286437
1570	23.9375	56.125	248.205080756888	-6.69615242270663
1571	29.435	41.6675	265.211303259031	-7.20633909777092
1572	32.335	35.845	273.904379073655	-7.46713137220964
1573	35.075	30.9825	273.904379073655	-7.46713137220964
1574	34.9	31.54125	265.211303259031	-7.20633909777092
1575	37.4525	27.93625	248.205080756888	-6.69615242270663
1576	37.1875	26.9875	223.628965095479	-5.95886895286437
1577	37.12	28.01625	192.557050458495	-5.02671151375484
1578	35.2725	30.11125	156.34732861516	-3.9404198584548
1579	33.17	32.06125	116.582338163552	-2.74747014490656
1580	31.4775	35.555	75.0000000000001	-1.5
1581	29.3075	39.9825	75	-1.5
1582	27.49	45.00375	75	-1.5
1583	25.3775	56.8225	75	-1.5
1584	24.265	64.06625	75	-1.5
1585	23.555	66.74875	75	-1.5
1586	22.6125	69.96625	75	-1.5
1587	22.13	71.27125	75	-1.5
1588	21.6325	70.86375	75	-1.5
1589	21.0775	71.755	75	-1.5
1590	20.6925	71.86625	116.582338163552	-2.74747014490656
1591	20.7525	73.5225	156.34732861516	-3.9404198584548
1592	24.055	66.13625	192.557050458495	-5.02671151375484
1593	29.68	52.51375	223.628965095479	-5.95886895286437
1594	33.3175	46.48125	248.205080756888	-6.69615242270663
1595	37.145	37.22	265.211303259031	-7.20633909777092
1596	39.3275	33.01375	273.904379073655	-7.46713137220964
1597	41.215	29.60625	273.904379073655	-7.46713137220964
1598	41.3475	30.305	265.211303259031	-7.20633909777092
1599	41.3575	30.31	248.205080756888	-6.69615242270663
1600	40.5725	31.40625	223.628965095479	-5.95886895286437
1601	38.345	33.84875	192.557050458495	-5.02671151375484
1602	34.7525	37.155	156.34732861516	-3.9404198584548
1603	33.1275	35.77	116.582338163552	-2.74747014490656
1604	30.0125	41.74375	75.0000000000001	-1.5
1605	26.6075	51.73625	75	-1.5
1606	24.075	60.18125	75	-1.5
1607	23.7525	61.6425	75	-1.5
1608	23.455	63.32125	75	-1.5
1609	23.215	66.165	75	-1.5
1610	22.87	69.46125	75	-1.5
1611	22.595	71.58	75	-1.5
1612	22.4675	70.82375	75	-1.5
1613	22.31	70.14625	75	-1.5
1614	22.135	69.97625	116.582338163552	-2.74747014490656
1615	22.04	69.58875	156.34732861516	-3.9404198584548
1616	22.2875	68.0575	192.557050458495	-5.02671151375484
1617	23.08	65.07	223.628965095479	-5.95886895286437
1618	24.14	59.79875	248.205080756888	-6.69615242270663
1619	25.9275	55.5525	265.211303259031	-7.20633909777092
1620	27.26	51.75375	273.904379073655	-7.46713137220964
1621	30.03	45.88125	273.904379073655	-7.46713137220964
1622	30.91	42.62625	265.211303259031	-7.20633909777092
1623	31.3475	41.295	248.205080756888	-6.69615242270663
1624	29.885	42.16	223.628965095479	-5.95886895286437
1625	27.6375	46.305	192.557050458495	-5.02671151375484
1626	25.7825	49.99	156.34732861516	-3.9404198584548
1627	25.0725	53.2575	116.582338163552	-2.74747014490656
1628	24.635	56.02875	75.0000000000001	-1.5
1629	23.5425	58.58	75	-1.5
1630	22.31	63.2975	75	-1.5
1631	21.895	64.4325	75	-1.5
1632	21.6525	65.47125	75	-1.5
1633	21.58	64.78625	75	-1.5
1634	21.3225	63.98375	75	-1.5
1635	21.315	62.7975	75	-1.5
1636	21.06	64.7425	75	-1.5
1637	21.03	67.1875	75	-1.5
1638	20.8525	69.115	116.582338163552	-2.74747014490656
1639	20.855	69.925	156.34732861516	-3.9404198584548
1640	20.88	69.48625	192.557050458495	-5.02671151375484
1641	21.4775	67.6375	223.628965095479	-5.95886895286437
1642	23.3275	57.8925	248.205080756888	-6.69615242270663
1643	28.6	44.0475	265.211303259031	-7.20633909777092
1644	29.4075	38.45875	273.904379073655	-7.46713137220964
1645	27.6125	40.31625	273.904379073655	-7.46713137220964
1646	28.615	38.11625	265.211303259031	-7.20633909777092
1647	31.985	29.365	248.205080756888	-6.69615242270663
1648	33.0025	26.02375	223.628965095479	-5.95886895286437
1649	31.7575	26.785	192.557050458495	-5.02671151375484
1650	29.7275	30.61625	156.34732861516	-3.9404198584548
1651	27.8925	33.9825	116.582338163552	-2.74747014490656
1652	24.73	42.635	75.0000000000001	-1.5
1653	22.4175	49.27375	75	-1.5
1654	21.38	54.35375	75	-1.5
1655	20.78	56.79	75	-1.5
1656	20.5675	57.47375	75	-1.5
1657	20.5225	59.91875	75	-1.5
1658	19.9775	63.9875	75	-1.5
1659	19.4825	67.43375	75	-1.5
1660	19.3325	67.31125	75	-1.5
1661	19.2025	67.155	75	-1.5
1662	18.825	67.92625	116.582338163552	-2.74747014490656
1663	18.55	69.4475	156.34732861516	-3.9404198584548
1664	21.855	63.89375	192.557050458495	-5.02671151375484
1665	24.48	47.29875	223.628965095479	-5.95886895286437
1666	28.955	37.335	248.205080756888	-6.69615242270663
1667	28.93	36.465	265.211303259031	-7.20633909777092
1668	26.755	51.75625	273.904379073655	-7.46713137220964
1669	30.5675	41.75125	273.904379073655	-7.46713137220964
1670	32.5925	29.12125	265.211303259031	-7.20633909777092
1671	31.4125	28.775	248.205080756888	-6.69615242270663
1672	31.5925	26.6225	223.628965095479	-5.95886895286437
1673	30.81	27.855	192.557050458495	-5.02671151375484
1674	28.615	30.48	156.34732861516	-3.9404198584548
1675	26.595	34.52125	116.582338163552	-2.74747014490656
1676	24.5575	39.59125	75.0000000000001	-1.5
1677	22.435	46.64	75	-1.5
1678	21.2225	52.215	75	-1.5
1679	20.4325	55.195	75	-1.5
1680	19.6575	58.66375	75	-1.5
1681	19.255	61.21375	75	-1.5
1682	18.55	63.02625	75	-1.5
1683	18.065	64.27375	75	-1.5
1684	17.5075	64.07875	75	-1.5
1685	16.98	64.555	75	-1.5
1686	16.4775	64.81875	116.582338163552	-2.74747014490656
1687	16.7025	68.96625	156.34732861516	-3.9404198584548
1688	19.345	70.55375	192.557050458495	-5.02671151375484
1689	24.2825	51.95625	223.628965095479	-5.95886895286437
1690	27.5875	43.23	248.205080756888	-6.69615242270663
1691	29.9825	35.4325	265.211303259031	-7.20633909777092
1692	30.14	30.66125	273.904379073655	-7.46713137220964
1693	32.025	24.97625	273.904379073655	-7.46713137220964
1694	30.925	26.09125	265.211303259031	-7.20633909777092
1695	32.5	23.43	248.205080756888	-6.69615242270663
1696	32.575	22.7975	223.628965095479	-5.95886895286437
1697	30.94	23.465	192.557050458495	-5.02671151375484
1698	29.71	26.85	156.34732861516	-3.9404198584548
1699	27.8575	30.7525	116.582338163552	-2.74747014490656
1700	25.6625	35.43125	75.0000000000001	-1.5
1701	22.9	42.65	75	-1.5
1702	21.34	47.35	75	-1.5
1703	20.6125	51.20125	75	-1.5
1704	19.7525	55.855	75	-1.5
1705	19.1325	59.86375	75	-1.5
1706	18.6975	62.695	75	-1.5
1707	18.2825	64.30375	75	-1.5
1708	17.7075	64.08	75	-1.5
1709	17.1175	64.345	75	-1.5
1710	16.6025	64.04625	116.582338163552	-2.74747014490656
1711	16.7575	67.03125	156.34732861516	-3.9404198584548
1712	20.7825	63.34375	192.557050458495	-5.02671151375484
1713	22.7675	45.28875	223.628965095479	-5.95886895286437
1714	25.5	38.97	248.205080756888	-6.69615242270663
1715	29.2725	29.88625	265.211303259031	-7.20633909777092
1716	30.47	27.96625	273.904379073655	-7.46713137220964
1717	31.27	25.58375	273.904379073655	-7.46713137220964
1718	31.84	25.41375	265.211303259031	-7.20633909777092
1719	32.67	24.6575	248.205080756888	-6.69615242270663
1720	33.99	22.60125	223.628965095479	-5.95886895286437
1721	33.235	22.63375	192.557050458495	-5.02671151375484
1722	30.84	23.8675	156.34732861516	-3.9404198584548
1723	29.2425	25.94125	116.582338163552	-2.74747014490656
1724	27.435	28.01625	75.0000000000001	-1.5
1725	25.5725	31.19375	75	-1.5
1726	24.1375	42.12625	75	-1.5
1727	22.6625	50.70375	75	-1.5
1728	21.59	55.03	75	-1.5
1729	20.96	56.765	75	-1.5
1730	20.395	58.215	75	-1.5
1731	19.8475	58.5	75	-1.5
1732	19.555	51.15	75	-1.5
1733	19.1725	50.57875	75	-1.5
1734	18.595	54.38625	116.582338163552	-2.74747014490656
1735	18.5175	58.9375	156.34732861516	-3.9404198584548
1736	21.51	49.60125	192.557050458495	-5.02671151375484
1737	24.3525	38.81875	223.628965095479	-5.95886895286437
1738	27.35	32.40625	248.205080756888	-6.69615242270663
1739	28.6075	28.5225	265.211303259031	-7.20633909777092
1740	29.54	26.025	273.904379073655	-7.46713137220964
1741	30.1675	24.7525	273.904379073655	-7.46713137220964
1742	31.2575	24.41	265.211303259031	-7.20633909777092
1743	32.85	22.525	248.205080756888	-6.69615242270663
1744	33.1725	22.72125	223.628965095479	-5.95886895286437
1745	33.5225	23.53125	192.557050458495	-5.02671151375484
1746	33.0325	24.45125	156.34732861516	-3.9404198584548
1747	31.9475	26.5025	116.582338163552	-2.74747014490656
1748	30.3925	29.25	75.0000000000001	-1.5
1749	28.5425	32.23375	75	-1.5
1750	27.03	36.10125	75	-1.5
1751	25.6675	39.74625	75	-1.5
1752	24.5925	43.445	75	-1.5
1753	23.9175	46.42375	75	-1.5
1754	22.99	49.6125	75	-1.5
1755	22.645	51.115	75	-1.5
1756	21.8775	53.4925	75	-1.5
1757	21.3275	55.4775	75	-1.5
1758	20.915	57.08	116.582338163552	-2.74747014490656
1759	20.9	58.6475	156.34732861516	-3.9404198584548
1760	22.9025	53.325	192.557050458495	-5.02671151375484
1761	25.6025	46.195	223.628965095479	-5.95886895286437
1762	28.99	39.61375	248.205080756888	-6.69615242270663
1763	32.32	33.42	265.211303259031	-7.20633909777092
1764	35.1275	28	273.904379073655	-7.46713137220964
1765	37.03	24.38	273.904379073655	-7.46713137220964
1766	37.7925	23.73125	265.211303259031	-7.20633909777092
1767	39.515	21.4125	248.205080756888	-6.69615242270663
1768	39.435	21.785	223.628965095479	-5.95886895286437
1769	38.0125	23.6175	192.557050458495	-5.02671151375484
1770	37.1075	25.075	156.34732861516	-3.9404198584548
1771	36.06	27.14125	116.582338163552	-2.74747014490656
1772	34.5225	29.29375	75.0000000000001	-1.5
1773	32.4375	34.6925	75	-1.5
1774	30.45	40.47	75	-1.5
1775	28.5425	47.6675	75	-1.5
1776	26.65	54.6825	75	-1.5
1777	25.4225	59.29875	75	-1.5
1778	24.5725	63.50875	75	-1.5
1779	24.1025	64.71	75	-1.5
1780	23.4475	64.69	75	-1.5
1781	22.75	65.94625	75	-1.5
1782	21.8575	67.72125	116.582338163552	-2.74747014490656
1783	21.6	66.0175	156.34732861516	-3.9404198584548
1784	23.7675	56.3	192.557050458495	-5.02671151375484
1785	28.38	42.47125	223.628965095479	-5.95886895286437
1786	31.1325	35.71875	248.205080756888	-6.69615242270663
1787	34.19	30.675	265.211303259031	-7.20633909777092
1788	36.0925	28.68	273.904379073655	-7.46713137220964
1789	38.02	26.595	273.904379073655	-7.46713137220964
1790	41.0725	23.86375	265.211303259031	-7.20633909777092
1791	40.8275	22.57375	248.205080756888	-6.69615242270663
1792	42.8775	19.3325	223.628965095479	-5.95886895286437
1793	42.655	18.19875	192.557050458495	-5.02671151375484
1794	41.4475	18.97	156.34732861516	-3.9404198584548
1795	39.5125	20.88625	116.582338163552	-2.74747014490656
1796	37.4675	25.155	75.0000000000001	-1.5
1797	34.325	31.3525	75	-1.5
1798	31.495	38.355	75	-1.5
1799	29.605	44.0625	75	-1.5
1800	27.75	49.93625	75	-1.5
1801	26.0825	54.88	75	-1.5
1802	25.2125	55.82875	75	-1.5
1803	24.56	52.97125	75	-1.5
1804	23.915	46.74625	75	-1.5
1805	23.405	46.46125	75	-1.5
1806	22.9275	46.53625	116.582338163552	-2.74747014490656
1807	22.4125	46.43375	156.34732861516	-3.9404198584548
1808	24.3475	42.5925	192.557050458495	-5.02671151375484
1809	27.1825	39.68	223.628965095479	-5.95886895286437
1810	30.3	37.1425	248.205080756888	-6.69615242270663
1811	34.6725	32.4575	265.211303259031	-7.20633909777092
1812	36.9825	30.16375	273.904379073655	-7.46713137220964
1813	38.7175	29.4675	273.904379073655	-7.46713137220964
1814	41.85	26.46	265.211303259031	-7.20633909777092
1815	44.51	23.72875	248.205080756888	-6.69615242270663
1816	46.705	21.135	223.628965095479	-5.95886895286437
1817	46.4325	18.1775	192.557050458495	-5.02671151375484
1818	44.06	15.49	156.34732861516	-3.9404198584548
1819	41.655	17.90125	116.582338163552	-2.74747014490656
1820	39.615	20.5575	75.0000000000001	-1.5
1821	35.3375	27.145	75	-1.5
1822	31.2325	38.51625	75	-1.5
1823	28.885	48.225	75	-1.5
